created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 23:59:30 +0000 2023;1735087077069664295;"Dalam setiap kesempatan, Ganjar-Mahfud tak pernah lupa untuk mengenalkan sekaligus mengangkat nama-nama brand lokal yang tentunya tak kalah berkualitas dibandingkan brand luar. #GanjarMahfudSatset  #paktelur https://t.co/deI9QiFSMR";0;0;0;0;in;1041003000234336256;1735087077069664295;sobatmiskinmu;https://twitter.com/sobatmiskinmu/status/1735087077069664295
Wed Dec 13 23:59:26 +0000 2023;1735087060133028130;"@KataNadiaaa emang cuma pak ganjar mahfud yg terbaik gagasan nya";0;0;0;0;in;1707262358912184320;1734933690382442741;neneng393911;https://twitter.com/neneng393911/status/1735087060133028130
Wed Dec 13 23:59:25 +0000 2023;1735087058295947272;"@Prihati_utami Aku tim pan ganjar mahfud dong jelasss";0;0;0;0;in;1706320626313461761;1734773431735120133;cininicana;https://twitter.com/cininicana/status/1735087058295947272
Wed Dec 13 23:59:19 +0000 2023;1735087031611724129;"@Dennysiregar7 Mari kita dukung capres yang pernah jadi pelayan rakyat, yg kinerjanya bagus seperti pak ganjar ia lah sosok yang tepat untuk memimpin Indonesia";0;0;0;0;in;1495406394631098368;1734873763148374199;masukkn;https://twitter.com/masukkn/status/1735087031611724129
Wed Dec 13 23:59:17 +0000 2023;1735087024070344841;"menunjukkan dukungan yang besar. Ganjar Pranowo juga menegaskan komitmennya untuk memperjuangkan kepentingan rakyat dan membangun Indonesia yang lebih baik.";0;0;0;0;in;1674314985496014852;1735087024070344841;tamaranindya01;https://twitter.com/tamaranindya01/status/1735087024070344841
Wed Dec 13 23:59:11 +0000 2023;1735086997642027341;"@KataNadiaaa Emang yah cuman pak ganjar mahfud yang terbaik jadi makin yakin dukung Ganjar Mahfud";0;0;0;0;in;1701783540214714368;1734933690382442741;Nins2069753;https://twitter.com/Nins2069753/status/1735086997642027341
Wed Dec 13 23:59:09 +0000 2023;1735086990343958660;"@JhonniSinaga20 @Ganjar_Mahfud03 Ini baru betul";0;0;1;1;in;1421027870575448068;1734970074799476759;bajakan_sang;https://twitter.com/bajakan_sang/status/1735086990343958660
Wed Dec 13 23:59:08 +0000 2023;1735086984753012929;"@ganjarpranowo @mohmahfudmd Pak Ganjar Mahfud. Semoga perjalanan menuju Indonesia unggul berjalan lancar dan membawa manfaat bagi semua.";0;0;0;0;in;1709430710472523776;1734825872543346892;Sarah258479;https://twitter.com/Sarah258479/status/1735086984753012929
Wed Dec 13 23:59:06 +0000 2023;1735086976725139621;"@ganjarpranowo @mohmahfudmd Pokoknya sampai saat ini, pak Ganjar paling OK dari semua kandidat lainnya. Pertahankan ya pak...dan terus dekat langsung turun ke rakyat + tulus pada rakyat 👍";0;0;0;0;in;1708736769821474816;1734825872543346892;manukarir21010;https://twitter.com/manukarir21010/status/1735086976725139621
Wed Dec 13 23:59:04 +0000 2023;1735086970660102226;"@8radjamantak4 @ydr_amzl @Ani1850933 @pedagang_kritik Lalu menurut anda paling kuat kepempinan dan paling bijaksana siapa ?  1. anies jadi presiden indonesia memimpin suku bangsa asli yang tidak memiliki kekuatan politik di area politik di kendalikan nasdem, pks dan pkb.  2. ganjar yg pasti di setir sebagai petugas partai pdip ?";0;1;0;0;in;1664574526947213317;1734627172940427722;T007bond;https://twitter.com/T007bond/status/1735086970660102226
Wed Dec 13 23:59:03 +0000 2023;1735086965140439137;"@ganjarpranowo @mohmahfudmd Yakin banget dengan pak ganjar-mahfud bisa membawa perubahan Indonesia";0;0;0;0;in;1718586216902508544;1734825872543346892;Almira_1234;https://twitter.com/Almira_1234/status/1735086965140439137
Wed Dec 13 23:59:03 +0000 2023;1735086964599329129;"@antaranews Pak Ganjar yg terbaik";0;0;0;0;in;1704373738131910657;1734910962938077218;Aziz020420;https://twitter.com/Aziz020420/status/1735086964599329129
Wed Dec 13 23:58:55 +0000 2023;1735086931887943941;"@Nikmatul_Sg @ganjarpranowo Karena keluarga adalah segala nya bagi pak Ganjar";0;0;0;0;in;1681528289331118080;1734821715614785767;lauraaaraa;https://twitter.com/lauraaaraa/status/1735086931887943941
Wed Dec 13 23:58:46 +0000 2023;1735086894894211472;"@ganjarpranowo @mohmahfudmd Berkomitmen bersama pak ganjar untuk terus memajukan Indonesia";0;0;0;0;in;1701368047326613504;1734825872543346892;lalasyila17;https://twitter.com/lalasyila17/status/1735086894894211472
Wed Dec 13 23:58:39 +0000 2023;1735086862686114074;"@Prihati_utami Semakin yakin pak Ganjar ini orangnya bijaksa dan juga cerdas  Ganjar Paling Tegas";0;0;0;0;in;1685892023398871041;1734773431735120133;1Kikis9504;https://twitter.com/1Kikis9504/status/1735086862686114074
Wed Dec 13 23:58:37 +0000 2023;1735086854465364100;"@_zhyme All in ganjar-mahfud karena hanya Ganjar Paling Tegas👍🤟";0;0;0;1;in;1461059280618934272;1734801012236652611;nupritasari;https://twitter.com/nupritasari/status/1735086854465364100
Wed Dec 13 23:58:33 +0000 2023;1735086840997355556;"Insya'allah AMANAH Bapak,Ibu, dan saudara/i semua..... Ganjar - Mahfud beda sekali dg capres yg lain... SAT - SET, TAS- TES, WAT - WET.....🤟🤟🤟 TUANKU ADALAH RAKYAT...🙏 #GanjarMahfudSatset  #GanjarSikatKorupsi  #GanjarMahfudM3nang https://t.co/GhjCrSh4Ig";0;2;5;20;in;1605181161499947009;1735086840997355556;AlfatihDhany;https://twitter.com/AlfatihDhany/status/1735086840997355556
Wed Dec 13 23:58:33 +0000 2023;1735086840896802893;"TPD Ganjar-Mahfud Sumut: Anak Muda Sudah Cerdas Lihat Pemimpin  https://t.co/a1gOwkWGrV";0;0;0;0;in;584835300;1735086840896802893;GesuriID;https://twitter.com/GesuriID/status/1735086840896802893
Wed Dec 13 23:58:28 +0000 2023;1735086818381685074;"@KataNadiaaa Dari debat semalam, gue bener-bener percaya kalo Pak Ganjar bisa bawa perubahan yang positif!";0;0;0;0;in;1701781958756642816;1734933690382442741;Ujang1545506;https://twitter.com/Ujang1545506/status/1735086818381685074
Wed Dec 13 23:58:28 +0000 2023;1735086817266028928;"@antaranews Pokoknya saya yakin Indonesia selanjutnya di tangan pak Ganjar lebih baik";0;0;0;0;in;1704135176258023424;1734910962938077218;latief200420;https://twitter.com/latief200420/status/1735086817266028928
Wed Dec 13 23:58:27 +0000 2023;1735086814363586966;"@ganjarpranowo @mohmahfudmd Bismillah pak Ganjar Mahfud terbaik dan programnya yang pasti akan bermanfaat dan bisa segera terealisasikan";0;0;0;0;in;1708738979154292736;1734825872543346892;Petruk835691;https://twitter.com/Petruk835691/status/1735086814363586966
Wed Dec 13 23:58:26 +0000 2023;1735086810349642215;"@BANGSAygSUJUD @mpoklela7 @OppungTp @icikiwir_08 Bila Yang Dumaksud Pansus Orang Hilang Tahun 2009 Yang Rekomendasikan Pengadilan HAM adhoc dan Pimpin Pansus adalah Effendi Simbolon sedang Ganjar Pranowo menjabat  Wakil Ketua Komisi 2 Bidang Pemerintahan.";0;0;0;0;in;2902360352;1734921101233578483;alex_hunter146;https://twitter.com/alex_hunter146/status/1735086810349642215
Wed Dec 13 23:58:25 +0000 2023;1735086806662856791;"@_haye_ @aniesbaswedan Padahal Kalo Ganjar Menang mau ngelanjutin Program Jokowi....jadi ya sama saja Om.";0;0;0;0;in;922853692956483585;1734790530427662731;musyaffa2013;https://twitter.com/musyaffa2013/status/1735086806662856791
Wed Dec 13 23:58:25 +0000 2023;1735086804792115634;"@Dennysiregar7 Itulah Ganjar yg dgn ketegasan beliau mampu berbuat yg terbaik buat masyarakat yg dipimpinnya";0;0;0;0;in;1717532108984311808;1734873763148374199;mami45383;https://twitter.com/mami45383/status/1735086804792115634
Wed Dec 13 23:58:19 +0000 2023;1735086778506416335;"@Prihati_utami Debat semalam benar-benar mengubah pandangan kita. Ganjar Pranowo menunjukkan ketegasannya yang mungkin belum sepenuhnya terlihat sebelumnya. 💪 GanjarPalingTegas";0;0;0;0;in;1702405233794850817;1734773431735120133;barkahsaja11;https://twitter.com/barkahsaja11/status/1735086778506416335
Wed Dec 13 23:58:18 +0000 2023;1735086778040930535;"Dalam setiap kesempatan, Ganjar-Mahfud tak pernah lupa untuk mengenalkan sekaligus mengangkat nama-nama brand lokal yang tentunya tak kalah berkualitas dibandingkan brand luar. #GanjarMahfudSatset  #paktelur https://t.co/kUbIlMpkvA";0;0;0;0;in;1477300821138104320;1735086778040930535;ninjarumahan;https://twitter.com/ninjarumahan/status/1735086778040930535
Wed Dec 13 23:58:15 +0000 2023;1735086761834053728;"@ganjarpranowo @mohmahfudmd Pak ganjar mahfud setiap gagasannya selalu tegas dan mudah di pahami audience. Keren banget";0;0;0;0;in;1718604016710782976;1734825872543346892;Cantyka_123;https://twitter.com/Cantyka_123/status/1735086761834053728
Wed Dec 13 23:58:09 +0000 2023;1735086739482611783;"@ganjarpranowo @mohmahfudmd Senang mendengar keyakinan  terhadap Pak Ganjar Mahfud. Semoga kepemimpinan beliau membawa kemajuan dan keunggulan bagi Indonesia. Bismillah untuk perjalanan menuju Indonesia yang unggul.";0;0;0;0;in;1709396502349860864;1734825872543346892;djy53414;https://twitter.com/djy53414/status/1735086739482611783
Wed Dec 13 23:58:08 +0000 2023;1735086735229702279;"@ganjarpranowo @mohmahfudmd Pak Ganjar tidak di ragukan lagi pemimpin yang penuh pengalaman dan tidak abu abu";0;0;0;1;in;1703762980922368000;1734825872543346892;Delfi_Treasures;https://twitter.com/Delfi_Treasures/status/1735086735229702279
Wed Dec 13 23:58:08 +0000 2023;1735086733530952118;"@Melihat_Indo Rakyat pasti menilai, pak Ganjar selalu tegas dan gagasannya selalu tepat sasaran";0;0;0;0;in;1682263134000812033;1734927939358400760;wowinax97;https://twitter.com/wowinax97/status/1735086733530952118
Wed Dec 13 23:58:03 +0000 2023;1735086711695192339;"Hatiku di ganjar tapi kenapa kamu di banteng merah sih😭";0;0;0;0;in;1248490447204274182;1735086711695192339;debbiAP_;https://twitter.com/debbiAP_/status/1735086711695192339
Wed Dec 13 23:57:57 +0000 2023;1735086690258329906;"@ekokuntadhi1 Jateng pertama tentunya bangga dong pak ganjar, kok jadi malu? Lucu nange lu tong";0;0;0;0;in;1682263134000812033;1734893323553493337;wowinax97;https://twitter.com/wowinax97/status/1735086690258329906
Wed Dec 13 23:57:56 +0000 2023;1735086685657153805;"@ganjarpranowo @mohmahfudmd Mantap pak komitmen bapak berdua sudah tidak perlu die ragukan lagi. Program 2 pak Ganjar sudah bnyak terbukti";0;0;0;0;in;1707631262142472192;1734825872543346892;Baila228201;https://twitter.com/Baila228201/status/1735086685657153805
Wed Dec 13 23:57:49 +0000 2023;1735086654086639800;"@Melihat_Indo di debat kemarin, keliatan banget kalau pak ganjar paling siap dan paling mengertiin keinginan rakyat.";0;0;0;0;in;1665946725813727232;1734927939358400760;johanhak21;https://twitter.com/johanhak21/status/1735086654086639800
Wed Dec 13 23:57:49 +0000 2023;1735086653973426637;"Ganjar dan Mahfud berkomitmen untuk memberikan itu. @pearlmilkteapl1  GanjarPranowo Presiden2024 https://t.co/Kx32Jlxt7f";0;0;0;0;in;1686249892728147968;1735086653973426637;DewiAme11;https://twitter.com/DewiAme11/status/1735086653973426637
Wed Dec 13 23:57:48 +0000 2023;1735086649196020052;"@SimanjuntakElly Pilih Ganjar Mahfud.";1;0;2;4;in;1338696238141558784;1734908741387165742;Karmentomo;https://twitter.com/Karmentomo/status/1735086649196020052
Wed Dec 13 23:57:37 +0000 2023;1735086605692813342;"@ekokuntadhi1 Kita harus bangga punya pemimpin kayak Pak Ganjar yang ngerjain pemerintahan dengan hati!";0;0;0;0;in;1665946725813727232;1734893323553493337;johanhak21;https://twitter.com/johanhak21/status/1735086605692813342
Wed Dec 13 23:57:31 +0000 2023;1735086579977433469;"@ganjarpranowo @mohmahfudmd dari debat semalam saya semakin yakin pak Ganjar Mahfud memang yang terbaik, bismillah bersama menuju Indonesia unggul";0;0;0;0;in;1707629930006429696;1734825872543346892;Billa2781796166;https://twitter.com/Billa2781796166/status/1735086579977433469
Wed Dec 13 23:57:30 +0000 2023;1735086573828591832;"@ganjarpranowo @mohmahfudmd Pak Ganjar memang terbaikk sekalii untuk memimpin bangsa kita";0;0;0;0;in;1684893485563031553;1734825872543346892;syifaaanur;https://twitter.com/syifaaanur/status/1735086573828591832
Wed Dec 13 23:57:30 +0000 2023;1735086573140787395;"@Melihat_Indo Emang pak Ganjar terbaik dan saat menyampaikan gagasannya punn sangat apik dan mudah dimengerti";0;0;0;0;in;1682306593155862529;1734927939358400760;Hayugaa26;https://twitter.com/Hayugaa26/status/1735086573140787395
Wed Dec 13 23:57:22 +0000 2023;1735086540408410215;"@mochamadarip Kerja keras rip framing... Jgn lupa 03 wlpn sudah dikhianatin sama manusia kaya lu demi nafsu uang yang katanya sok idealis ikut telunjuk pdhl dibayar, ganjar tetap dukung 2045 Indonesia Maju...";0;0;0;10;in;1338392771342680064;1735079075298033698;Galois_Gen;https://twitter.com/Galois_Gen/status/1735086540408410215
Wed Dec 13 23:57:21 +0000 2023;1735086535450796492;"@ganjarpranowo @mohmahfudmd Pak Ganjar dan Pak Mahfud mendapatkan dukungan besar karena masyarakat melihat mereka sebagai agen perubahan yang akan menghentikan ketidakadilan.";0;0;0;0;in;786361637674426368;1734825872543346892;mvoisture;https://twitter.com/mvoisture/status/1735086535450796492
Wed Dec 13 23:57:20 +0000 2023;1735086534620270912;"@Melihat_Indo Sumpah, apresiasi banget sama debatnya Pak Ganjar. Semua poinnya bener-bener bernilai tinggi";0;0;0;0;in;1663777976817963010;1734927939358400760;oktaviasaputra2;https://twitter.com/oktaviasaputra2/status/1735086534620270912
Wed Dec 13 23:57:19 +0000 2023;1735086529889071165;"@ekokuntadhi1 malu? apa yang harus malu coba survei itu membuktikan integritas pak ganjar sangat tinggi";0;0;0;0;in;1682306593155862529;1734893323553493337;Hayugaa26;https://twitter.com/Hayugaa26/status/1735086529889071165
Wed Dec 13 23:57:16 +0000 2023;1735086514932199768;"Gass pollk Ganjar Mahfud MD,Ganjar Paling Tegas🤟 https://t.co/ZAGXpA31Pd";0;0;0;0;in;1706585324158423040;1735086514932199768;ndraanyu;https://twitter.com/ndraanyu/status/1735086514932199768
Wed Dec 13 23:57:12 +0000 2023;1735086497823617202;"@ganjarpranowo @mohmahfudmd Ganjar Pranowo dan Mahfud MD adalah Pemimpin yang paling berintegritas dan tetap komit dalam penegakan hukum, ham dan pemberantasan korupsi.";0;0;0;0;in;1707628841764864000;1734825872543346892;Bella9316530695;https://twitter.com/Bella9316530695/status/1735086497823617202
Wed Dec 13 23:57:04 +0000 2023;1735086464298627565;"@ganjarpranowo @mohmahfudmd Pemimpin yang seperti inilah yang di inginkan indonesia. Bismillah ganjar mahfud 2024";0;0;0;1;in;1724973990790516736;1734825872543346892;IscoJdq46604;https://twitter.com/IscoJdq46604/status/1735086464298627565
Wed Dec 13 23:57:00 +0000 2023;1735086448259543448;"@azisaleasa @Dennysiregar7 Woi bleguk.., wadas itu Ganjar mengawal dari awal, dan sdh banyak penolakan dari warga, stlh bnyk penolakan krn wadas berada di wilayah Jateng,makanya dia mengambil alih tangg jawab, itulah jiwa pemimpin yg sesungguhnya, lu cari mana ada jokowi bersikap ttg wadas!,ngumpet iya..";0;1;1;3;in;1192014217223606272;1734976837741338950;ImTiredOf5hit;https://twitter.com/ImTiredOf5hit/status/1735086448259543448
Wed Dec 13 23:56:55 +0000 2023;1735086426214322185;"@Melihat_Indo Terlihat jelas sekali karakteristik seorang Pemimpin dapat tergambarkan betapa Pak Ganjar begitu tenang dan lugas dalam menjawab semua pertanyaan.";0;0;0;0;in;1682304217132974080;1734927939358400760;Geony77;https://twitter.com/Geony77/status/1735086426214322185
Wed Dec 13 23:56:54 +0000 2023;1735086426092712235;"@bumnbersatu Kong arif bandingin ada berapa tv siarin debat rasanya cuma rcti yg menangin ganjar metro tvone kompas elsinta dll Anies polingnya yg menang ,untung daya ga percaya banget poling n survei,,Rakyatlah penentu segalanya";0;0;0;0;in;1345716893512990722;1734856024467882212;obor2150;https://twitter.com/obor2150/status/1735086426092712235
Wed Dec 13 23:56:54 +0000 2023;1735086424544956477;"@Melihat_Indo Dari situ kita dapat menilai yg tepat bisa jadi pemimpin, cuma Pak Ganjar";0;0;0;0;in;1663760157644591106;1734927939358400760;geraddwija7;https://twitter.com/geraddwija7/status/1735086424544956477
Wed Dec 13 23:56:49 +0000 2023;1735086402440982593;"Ganjar Paling Tegas https://t.co/OVQweF8xts";0;0;0;1;in;1705748146792566784;1735086402440982593;rarandutt333;https://twitter.com/rarandutt333/status/1735086402440982593
Wed Dec 13 23:56:47 +0000 2023;1735086395281293752;"@Dennysiregar7 Kenapa setiap kali ada kisah yg sdh terbukti seperti ide / pandangan penting Pak Ganjar, langsung naik darah anggota pelanggaran HAM dan etika berat MK.  Padahal kita santuy aja kalau ada promosi bohong mereka seperti pura-pura gemoy meski aslinya tukang ngamuk";0;0;0;3;in;969099873856335877;1734873763148374199;ParapatYohanes;https://twitter.com/ParapatYohanes/status/1735086395281293752
Wed Dec 13 23:56:47 +0000 2023;1735086394023071917;"@alextham878 Halaahh pendukung prabowo dadakan bisanya cuma jual nama jokowi + jelek²in kubu ganjar, sekali² update prestasi prabowo, walaupun rekam jejaknya kalahan.";0;0;0;0;in;1413512167106617352;1734945454478262769;n_pamuji;https://twitter.com/n_pamuji/status/1735086394023071917
Wed Dec 13 23:56:42 +0000 2023;1735086375085691206;"@ganjarpranowo @mohmahfudmd Dengan Ganjar-Mahfud, masyarakat yakin bahwa jual beli jabatan dan praktik korupsi akan menjadi masa lalu yang terkubur.";0;0;0;0;in;786362026599682048;1734825872543346892;conmfident;https://twitter.com/conmfident/status/1735086375085691206
Wed Dec 13 23:56:42 +0000 2023;1735086373135417723;"@ekokuntadhi1 Pak Ganjar, bukan hanya bikin pemerintahan bersih, tapi juga bikin kita bangga jadi warga Jateng!";0;0;0;0;in;1663760157644591106;1734893323553493337;geraddwija7;https://twitter.com/geraddwija7/status/1735086373135417723
Wed Dec 13 23:56:41 +0000 2023;1735086371117871138;"@Prihati_utami Kalau kita lihat pak ganjar paling tegas dan bisa menjawab dengan baik Ganjar Paling Tegas";0;0;0;0;in;1701368047326613504;1734773431735120133;lalasyila17;https://twitter.com/lalasyila17/status/1735086371117871138
Wed Dec 13 23:56:36 +0000 2023;1735086349676659023;"jadi semakin yakin untuk pilih nomer 3 karena Ganjar Paling Tegas https://t.co/DlbSvo0QnU";0;0;0;0;in;1241742419747434499;1735086349676659023;heracrxss;https://twitter.com/heracrxss/status/1735086349676659023
Wed Dec 13 23:56:35 +0000 2023;1735086342957408449;"@ganjarpranowo @mohmahfudmd Pokoknya sampai saat ini, pak Ganjar paling OK dari semua kandidat lainnya. Pertahankan ya pak...dan terus dekat langsung turun ke rakyat + tulus pada rakyat 👍";0;0;0;0;in;1698137356073861120;1734825872543346892;Ayana7163758560;https://twitter.com/Ayana7163758560/status/1735086342957408449
Wed Dec 13 23:56:34 +0000 2023;1735086341174731219;"@jokowi Para petani skrg sdh pinter , melek politik.. mereka ttp pilih pk ganjar ... mereka th jokowi sedang mengkampanyekan anak ny , mereka th anakny blom mampu untuk mengurus indonesia yg luas dan besar ...";0;0;0;0;in;1064683284540473345;1734859125534892269;AntoniCleo;https://twitter.com/AntoniCleo/status/1735086341174731219
Wed Dec 13 23:56:30 +0000 2023;1735086323059593667;"Untuk bersih2 harus pakai sapu yg bersih pula. Ganjar - Mahfud terbukti bersih Ganjar - Mahfud siap bersihkan "koruptor" di negri ini. #GanjarSikatKorupsi  #GanjarSikatKorupsi  #GanjarMahfud2024 https://t.co/V36jk9bRfI";0;0;0;0;in;1289451649614807041;1735086323059593667;jodhikromo;https://twitter.com/jodhikromo/status/1735086323059593667
Wed Dec 13 23:56:26 +0000 2023;1735086304877215975;"@Melihat_Indo emang pak ganjar itu keren banget sih pak debat kemarin";0;0;0;0;in;1656909034526740485;1734927939358400760;rezacadeel21;https://twitter.com/rezacadeel21/status/1735086304877215975
Wed Dec 13 23:56:18 +0000 2023;1735086271809323146;"@ekokuntadhi1 Hangat sekali keluarga pak ganjar, saling dukung kepala keluarga";0;0;0;0;in;1718604016710782976;1734801744197279959;Cantyka_123;https://twitter.com/Cantyka_123/status/1735086271809323146
Wed Dec 13 23:56:16 +0000 2023;1735086265043968054;"@ganjarpranowo @mohmahfudmd Bismillah pak Ganjar Mahfud terbaik dan programnya yang pasti akan bermanfaat dan bisa segera terealisasikan";0;0;0;0;in;1698136056175214592;1734825872543346892;Aulia83018;https://twitter.com/Aulia83018/status/1735086265043968054
Wed Dec 13 23:56:14 +0000 2023;1735086254788903278;"@ganjarpranowo @mohmahfudmd Pak Ganjar dan Pak Mahfud memberikan janji yang jelas: koruptor akan dihukum dan pelanggaran HAM akan diselesaikan dengan tegas.";0;0;0;0;in;1698216610975318016;1734825872543346892;visiblze;https://twitter.com/visiblze/status/1735086254788903278
Wed Dec 13 23:56:14 +0000 2023;1735086254549848448;"@Melihat_Indo Performa pak ganjar saat debat emang terbaik  Penyampaiannya sangat gamblang dan lugas makanya mudah di pahami";0;0;0;0;in;1703064684390445056;1734927939358400760;Herlambang38884;https://twitter.com/Herlambang38884/status/1735086254549848448
Wed Dec 13 23:56:00 +0000 2023;1735086195716288759;"@ainunnajib Kenapa ngga ada pilihan ngga mau calon PDIP atau ngga mau Ganjar?";0;0;0;0;in;1674358105621274625;1735076888413139073;opinitolol;https://twitter.com/opinitolol/status/1735086195716288759
Wed Dec 13 23:55:57 +0000 2023;1735086183582257384;"@Melihat_Indo Pak Ganjar terlihat santai dlm menjawab smua prtnyaan";0;0;0;0;in;1720198515777765376;1734927939358400760;FukushimaB72667;https://twitter.com/FukushimaB72667/status/1735086183582257384
Wed Dec 13 23:55:54 +0000 2023;1735086172588900766;"@Melihat_Indo Pokoknya debat semalam pak ganjar yang paling tegas dari capres lainnya";0;0;0;0;in;1682264465449058304;1734927939358400760;sasomey98;https://twitter.com/sasomey98/status/1735086172588900766
Wed Dec 13 23:55:44 +0000 2023;1735086132235481106;"@Nikmatul_Sg @ganjarpranowo Keluarga pak Ganjar yang selalu memberikan dukungan penuh, menjadi kekuatan besar Pak Ganjar";0;0;0;0;in;1707336146697814016;1734821715614785767;hastab_rata;https://twitter.com/hastab_rata/status/1735086132235481106
Wed Dec 13 23:55:41 +0000 2023;1735086117391876442;"@ganjarpranowo @mohmahfudmd Suara masyarakat yang bersatu memberikan harapan bahwa Ganjar-Mahfud benar-benar akan membawa perubahan yang dibutuhkan oleh bangsa ini.";0;0;0;0;in;1683731371184001024;1734825872543346892;huwmas;https://twitter.com/huwmas/status/1735086117391876442
