created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 23:58:58 +0000 2023;1735086946203132208;"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Emang beda level yaa Pak Anies elit banget";0;0;0;0;in;1722866838751920128;1734586052667728254;wishesabenua;https://twitter.com/wishesabenua/status/1735086946203132208
Wed Dec 13 23:58:57 +0000 2023;1735086941430026576;"@Metro_TV @prabowo @aniesbaswedan Takut banget loh liatnya, sabar ya pak anies";0;0;0;0;in;1554756610106347521;1734779601824764355;kpopies92629243;https://twitter.com/kpopies92629243/status/1735086941430026576
Wed Dec 13 23:58:55 +0000 2023;1735086932911435962;"@ululceriya @ARSIPAJA asli ya klo gw yg diposisi anies, lagi ngomong serius trus tbtb org sebelah ngenyek sambil mukanya merendahkan  gw bgtu langsung badmood sih";0;0;0;1;in;2903694272;1734813736463200560;Thejenniecorn;https://twitter.com/Thejenniecorn/status/1735086932911435962
Wed Dec 13 23:58:53 +0000 2023;1735086922408828997;"@sobat_anies Ya mmg segitu doang kapabelitas mereka. CUAN cair bibir auto njedir";0;0;0;0;in;189539837;1734952358587900010;agung_faysm;https://twitter.com/agung_faysm/status/1735086922408828997
Wed Dec 13 23:58:48 +0000 2023;1735086903429566606;"Huhu inget jaman Ahok vs Anies. Keliatan banget anies tau data doang tapi ahok paham lapangan.";0;0;0;0;in;973946532071272448;1735086903429566606;AChrisnadila;https://twitter.com/AChrisnadila/status/1735086903429566606
Wed Dec 13 23:58:41 +0000 2023;1735086873570328977;"Ya udah gosah ikut jejak pak Anies, karena memang pasti gak bisa,  Lho... kita ini dalam rangka memilih presiden lurr...bukan memilih orang tuwaaakkk!! 🤣🤣";0;3;1;4;in;1117524952092033024;1735086873570328977;BaGGioSastro;https://twitter.com/BaGGioSastro/status/1735086873570328977
Wed Dec 13 23:58:40 +0000 2023;1735086870122611128;"Terus met post Anies terus biar byk di teamline gambar2 Anies ,.mau lu pake caption apa,juga boleh Krn di medsos sdh tau lu pemakaian taik..";0;0;0;0;in;1693174289028247552;1735086870122611128;oppahade_;https://twitter.com/oppahade_/status/1735086870122611128
Wed Dec 13 23:58:33 +0000 2023;1735086838296215579;"@maaulana__ @atethewhopper @GraciousxTime @grodog @Afutami Ngerasain ape bang? Apa yg anies lakuin, ahok udh lakuin duluan. Banjir? Doi jagonya. Sodetan ciliwung program unggulan. Jelas dan efektif, tanya warga sekitar melayu dan bukit duri. Lah, NATURALISASI piye kabare? Jordi amat sama elkan bagott?";0;0;0;0;in;1356442154269241344;1734577665074774375;jamesriyadee;https://twitter.com/jamesriyadee/status/1735086838296215579
Wed Dec 13 23:58:32 +0000 2023;1735086833015619631;"Ngeri ditampol pak anies...";0;0;0;0;in;2986385695;1735086833015619631;ridwan080867;https://twitter.com/ridwan080867/status/1735086833015619631
Wed Dec 13 23:58:30 +0000 2023;1735086825184891076;"Dari manuver Anies yang merupakan seorang oportunis, tampaknya dia berhasil melakukan langkah yang lumayan bikin hapus citra liberalnya pasca isu nyalonin diri pilgub 2017 karena sowan ke tokoh² agama, terlebih cap liberalnya makin tertutupi pasca peristiwa kep. Seribu.";0;1;0;0;in;1408407690448048128;1734981803356868936;kemasadri;https://twitter.com/kemasadri/status/1735086825184891076
Wed Dec 13 23:58:24 +0000 2023;1735086799893192793;"@CaturYu28266504 @sobat_anies Basi banget pertanyaanya🤣🤣";0;1;0;0;in;313761893;1734768732235571476;its_iin;https://twitter.com/its_iin/status/1735086799893192793
Wed Dec 13 23:58:22 +0000 2023;1735086793857626344;"@Hasbil_Lbs @aniesbaswedan Saya bantu up ya?  Di point 1 ternyata anda yg nyebar HOAX. Mana ada pak Anies membawa orang yg sdh meninggal ke lokasi debat pilpres?";0;4;5;105;in;1440313508852166679;1735054657066762349;daeng_nigga;https://twitter.com/daeng_nigga/status/1735086793857626344
Wed Dec 13 23:58:19 +0000 2023;1735086782415622579;"@tempodotco Yaelahh sron.. knape bowo ngemeng kalo ngga ada dia Anies kaga bisa jd gubernur.... songgong lo ... !";0;0;0;0;in;1092218022230540288;1734903638982787350;Nanakusliana1;https://twitter.com/Nanakusliana1/status/1735086782415622579
Wed Dec 13 23:58:13 +0000 2023;1735086757249679516;"@kumparan Pak anies…. Ini buktinya di zaman ini demokrasi berjalan baik, buktinya anda bisa melakukan apapun bahkan anda pun skrg menjadi capres… klo zaman dl mah bermimpi saja tidak mkin… begal teruuus… klo pakde capres lg sy g segan pilih beliau bukan anaknya ya";0;0;0;0;in;1539263237744521217;1734814683436372269;valen_imelda;https://twitter.com/valen_imelda/status/1735086757249679516
Wed Dec 13 23:58:11 +0000 2023;1735086748429152492;"Sampai gegara pungutan sih tol membuat harga yang di angkut melalui transportasi atau jalan dalam bentuk apapun juga ikut naik..";0;0;0;0;in;1229223853;1735086745828708721;Andriamuis;https://twitter.com/Andriamuis/status/1735086748429152492
Wed Dec 13 23:58:11 +0000 2023;1735086746520699202;"@Mdy_Asmara1701 Alhamdulillah... Semoga terwujud Anies Presiden dan amanah sesuai mandat dan kepercayaan para pendukungnya.";0;0;0;0;in;1647992208455528448;1734972256688976362;fregnand88;https://twitter.com/fregnand88/status/1735086746520699202
Wed Dec 13 23:58:11 +0000 2023;1735086745828708721;"Bukan hanya untuk menuju tempat wisata, tapi juga upaya agar dapat dengan segera mengangkut hasil bumi yang berupa bahan baku atau hasil pertanian yang lekas layu atau busuk agar sampai ke distributor di wilayah lain dengan sesegera mungkin.   Itu fungsinya, namun juga jangan";0;1;0;0;in;1229223853;1735086745828708721;Andriamuis;https://twitter.com/Andriamuis/status/1735086745828708721
Wed Dec 13 23:58:10 +0000 2023;1735086744801010168;"@PapaMolluccan @PreciosaKanti Wkwkwk nomer 3 itu gagal memajukan Jateng jauhlah ama Anies. Btw, aku orang jateng";0;0;0;0;in;1721007104436346880;1734739696817955316;jennie1433953;https://twitter.com/jennie1433953/status/1735086744801010168
Wed Dec 13 23:58:09 +0000 2023;1735086738610229701;"BUKTI KEBOHONGAN ANIES BASWEDAN.  BUAT MALU DAN MENJIJIKKAN   JANGAN BIARKAN NON PRIBUMI MEMIMPIN NEGERI   https://t.co/MpVmSODljK";1;8;15;35;in;1519324424679608322;1735086738610229701;Maruahalsiahaa2;https://twitter.com/Maruahalsiahaa2/status/1735086738610229701
Wed Dec 13 23:58:07 +0000 2023;1735086729030500544;"Seperti yg sudah saya jelaskan di thread itu, pendukung Anies itu ngga punya kemampuan introspeksi. Instead of bercermin, ya lebih suka balik menyerang. Pertanyaannya, ini gunanya apa? Yg setuju dengan tweet ini sudah milih Anies. Yg belum milih, ya masih tetap males. 👇";2;8;2;5;in;228724587;1735086729030500544;awemany;https://twitter.com/awemany/status/1735086729030500544
Wed Dec 13 23:58:05 +0000 2023;1735086720079827007;"Kalo pendukung amin yg lu bilang jijik itu udah ga jijik juga lu gabakal milih anies juga, gaslighting mulu kaya ibu tiri https://t.co/aeJztCfDRa";7;27;90;583;in;1448080308;1735086720079827007;strike_bravo_b;https://twitter.com/strike_bravo_b/status/1735086720079827007
Wed Dec 13 23:57:57 +0000 2023;1735086686340833282;"KALO INI KEJADIAN GUE AKAN VOTE ANIES";0;3;2;0;in;93882850;1735086686340833282;SoundOfYogi;https://twitter.com/SoundOfYogi/status/1735086686340833282
Wed Dec 13 23:57:52 +0000 2023;1735086669211246742;"@Ryan_Fighter7 coba cek data ini bro, Antara 2013-3015 aja NAIK, Padahal terparah Curah Hujan itu di Era ANIES 🤣🤣🤣🤣🤣🤣🤣 https://t.co/d9baDq8ZCy";0;0;0;0;in;1573248269538324480;1734860484724343195;Hafsh221;https://twitter.com/Hafsh221/status/1735086669211246742
Wed Dec 13 23:57:47 +0000 2023;1735086645228310629;"Ini sih yg bnr logikanya pak anies dn pak prabowo pasti punya kontrak politik selama pak anis menjabat gubernur DKI, dn pak anies menuntaskan periodenya gak kya pak jokowi yg dtg ke ibu mega meminta rekomendasi jd capres 2019, pdhal msa jabtn pak jokowi jd gubernur DKI blm habis";0;0;0;1;in;1653785194321842176;1735086645228310629;rara_mulia31478;https://twitter.com/rara_mulia31478/status/1735086645228310629
Wed Dec 13 23:57:46 +0000 2023;1735086643705753967;"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Pak Anies bisa loh meredam emosi dengan baik";0;0;0;0;in;1722872956093927424;1734586052667728254;mayyaasaka;https://twitter.com/mayyaasaka/status/1735086643705753967
Wed Dec 13 23:57:45 +0000 2023;1735086639817572658;"@AiraNtieReal hehee iya ngutip kata2 bpk anies di acara debat kemarin";0;0;0;1;in;861398088;1735075345702011304;_kangbro;https://twitter.com/_kangbro/status/1735086639817572658
Wed Dec 13 23:57:45 +0000 2023;1735086636323774847;"@PartaiSocmed Yaampun salfok sama mimik wajah prabowo saat pak Anies menjelaskan";0;0;0;0;in;1723022684031000576;1734558699329380676;sahwaqq0;https://twitter.com/sahwaqq0/status/1735086636323774847
Wed Dec 13 23:57:36 +0000 2023;1735086599497716177;"Anies - Muhaimin Sungguh anugerah terbesar abad ini untuk NKRI  Jika hatimu tak diselimuti dendam dan kebencian, pasti akan merasakannya.  #AMINAjaDulu  #AminPalingSiapUntukIndonesia";0;0;0;0;in;579089730;1735086599497716177;NKRIndonesia79;https://twitter.com/NKRIndonesia79/status/1735086599497716177
Wed Dec 13 23:57:30 +0000 2023;1735086574910714202;"@KompasTV TKN wowo plongo goblok2..waktu ungkit Anies jdi Gubernur...ternyata gus dur salah WOWO tdk ikhlas dia hny pecundang.. mati sampai dibawa2 dlm debat kyk anak kecil yg mutung kalah rebutan mainan...";0;0;0;0;in;1658405386251296768;1735070913589330003;duniapolitica;https://twitter.com/duniapolitica/status/1735086574910714202
Wed Dec 13 23:57:28 +0000 2023;1735086565645554076;"Anies Baswedan samasekali tidak punya program.. Karena dia tidak tau cara bikin program.. Terus yg dia lakukan hanya menambah kata2.. Plus.. KJP plus, Bansos Plus, Rumah Sakit jadi rumah sehat, menganti nama2 jalan...  Anies tidak layak jadi presiden...";0;0;0;0;in;1548994272808304642;1735086565645554076;sinagano2;https://twitter.com/sinagano2/status/1735086565645554076
Wed Dec 13 23:57:26 +0000 2023;1735086557160423858;"@karimnas_ @newsplatter @aniesbaswedan Ketinggian mas harapannya. Emangnya selain Anies berani ngangkat stafsus lgbtq?";0;0;0;1;in;176586074;1734980977091563949;robby_karman;https://twitter.com/robby_karman/status/1735086557160423858
Wed Dec 13 23:57:23 +0000 2023;1735086543700672896;"Obat sakit kepala karena mikirin debat https://t.co/TlmhssJnCo";0;0;0;0;in;902553252947869697;1735086543700672896;yggyezclnxj1882;https://twitter.com/yggyezclnxj1882/status/1735086543700672896
Wed Dec 13 23:57:16 +0000 2023;1735086515079000262;"@PartaiSocmed Sini saya bisikin... Itulah pemimpin HEBAT! Beliau memegang KOMITMENnya sama Prabowo... Tapi kami Rakyat Indonesia menginginkan pak Anies menjadi presiden RI... Sama seperti para pemuda memaksa Soekarno memproklamasikan Indonesia th 45! Rakyat Indonesia butuh Presiden!";0;0;0;0;in;1500131932600139777;1734966562019484032;KsatriaKhaibar;https://twitter.com/KsatriaKhaibar/status/1735086515079000262
Wed Dec 13 23:57:13 +0000 2023;1735086504119292160;"@imnlotv @BosPurwa kocak ya, yg mulai ngetrigger politik identitas dan bawa2 agama mulu ahok, yg disalahin anies";0;1;0;1;in;1634954736951783426;1734961155729412460;cutiecatjm;https://twitter.com/cutiecatjm/status/1735086504119292160
Wed Dec 13 23:57:13 +0000 2023;1735086502043078945;"Dari dki kan emg gitu anies mah, lempar aja dlu Taudah ni ga verifikasi dlu apa emg sengaja";0;0;0;0;in;85288420;1735086502043078945;AFleckJW;https://twitter.com/AFleckJW/status/1735086502043078945
Wed Dec 13 23:57:12 +0000 2023;1735086499539075081;"@VIVAcoid Maksud nasdrun  Kemampuan Anies keluar Kepada seluruh warga angin yang berada di jakarta kalian harus punya KTP supaya bisa mengendalikan angin";0;0;0;0;in;1678017537307734016;1734910940414611854;cembok260383;https://twitter.com/cembok260383/status/1735086499539075081
Wed Dec 13 23:57:11 +0000 2023;1735086496590529010;"Hasil Polling Ketua DPP PSI: Setelah Debat, Anies-Muhaimin Mendapat Dukungan Luas 76% Netizen https://t.co/lwEBWtWqet https://t.co/pRtpnkFg7Q";0;0;0;0;in;979198482245283841;1735086496590529010;iniDym;https://twitter.com/iniDym/status/1735086496590529010
Wed Dec 13 23:57:11 +0000 2023;1735086496531825052;"wah baru liat. anies, sejauh ini i'm rooting for you but i can't defend you on this. gimmick gemoy emg gaya kampanye yg jelek tapi menggunakan isu genosida isn't much better";0;0;0;1;in;2265709536;1735086496531825052;avocalish;https://twitter.com/avocalish/status/1735086496531825052
Wed Dec 13 23:57:08 +0000 2023;1735086483214897346;"@Generasi_MudaNU Anies menang indo sejahtera👍👍👍👍";0;0;0;0;in;1331771660156821505;1734755997049372820;Ridho94532184;https://twitter.com/Ridho94532184/status/1735086483214897346
Wed Dec 13 23:57:01 +0000 2023;1735086451430404196;"@DheaMerlinda Tunjukin dong klw pak anies emng korupsi @DheaMerlinda";0;0;0;1;in;1498249384525713409;1734872120185028844;DaniChannel20;https://twitter.com/DaniChannel20/status/1735086451430404196
Wed Dec 13 23:57:00 +0000 2023;1735086449895362884;"Wakanda No More, Indonesia Forever. ~Anies Baswedan ~ https://t.co/yJHMiVPK2j";0;1;8;27;in;1199772596;1735086449895362884;sumadiseloguno;https://twitter.com/sumadiseloguno/status/1735086449895362884
Wed Dec 13 23:56:58 +0000 2023;1735086440307159215;"@zy_zy_its_me Suara Anies  tidak pernah lebih tinggi dari Prabowo..beliau sangat tau diri....bersaing dalam politik itu  jangan baperan...kalo katanya paling ikhlas ga usah ungkit2 jasa baik..toh Anies sudah menuntaskan janjinya..ini tentang pengabdian pd rakyat bukan pd pibadi";0;0;0;0;in;1730869546796601344;1734872270706008124;NisyaUmmi;https://twitter.com/NisyaUmmi/status/1735086440307159215
Wed Dec 13 23:57:00 +0000 2023;1735086448167235871;"@PartaiSocmed Followermu sendiri mengakui Anies paling tepat utk RI ke 8. https://t.co/EDsrovw0Pq";0;0;0;1;in;1273936995467718656;1734966562019484032;windrh1;https://twitter.com/windrh1/status/1735086448167235871
Wed Dec 13 23:56:56 +0000 2023;1735086432631595479;"@geloraco Pilih Anies dan Muhaimin no 1";0;0;0;0;in;1722873845160476672;1734838824642216210;dianagni17266;https://twitter.com/dianagni17266/status/1735086432631595479
Wed Dec 13 23:56:55 +0000 2023;1735086430144413985;"@sobat_anies percuma sih pandai beretorika tapi nihil pelaksanaannya";0;0;0;0;in;1928313427;1734770543239520485;joooori0111;https://twitter.com/joooori0111/status/1735086430144413985
Wed Dec 13 23:56:55 +0000 2023;1735086427606827061;"@PartaiSocmed #99 ini isinya orang2 goblok atau gmn ya? jelas2 Anies bilang dan di tegesin ama mba nana waktu itu (tahun 2019), Anies tanggung jawab ama amanat rakyat ampe 5 tahun.. tuntas.. ga kaya sebelumnya yg baru 2 tahun dah ninggalin buat jd presiden..";0;0;0;0;in;56457234;1734966562019484032;LAna2678;https://twitter.com/LAna2678/status/1735086427606827061
Wed Dec 13 23:56:54 +0000 2023;1735086426092712235;"@bumnbersatu Kong arif bandingin ada berapa tv siarin debat rasanya cuma rcti yg menangin ganjar metro tvone kompas elsinta dll Anies polingnya yg menang ,untung daya ga percaya banget poling n survei,,Rakyatlah penentu segalanya";0;0;0;0;in;1345716893512990722;1734856024467882212;obor2150;https://twitter.com/obor2150/status/1735086426092712235
Wed Dec 13 23:56:46 +0000 2023;1735086390969606419;"Dalam urusan debat PS gak bakalan menang karena yg dilawan memang tukang debat sejak jdi mahasiswa. Anies disodori materi sdh bisa menjabarkan dengan detail. Namun untuk realisasi pelaksanaan membutuhkan team yg kuat. Nasdem adalah team mereka. Saya kok gak yakin 😅";0;0;0;0;in;2189344903;1735086390969606419;Tararatrap;https://twitter.com/Tararatrap/status/1735086390969606419
Wed Dec 13 23:56:38 +0000 2023;1735086356958007359;"@zy_zy_its_me Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies, debat itu utk orang2 cerdas karena memerlukan kecerdasan utk menjawab, tidak menggunakan perasaan. Jika saya di tim nomor 2 saya malu melihat capres jagoan saya bersikap spt prabowo.";0;0;0;0;in;1474937083869347844;1734872270706008124;PohanSapwan;https://twitter.com/PohanSapwan/status/1735086356958007359
Wed Dec 13 23:56:35 +0000 2023;1735086343045472622;"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Contoh sikap Pak Anies yang kalem jelas menunjukkan seperti apa sifat beliau";0;0;0;0;in;1722873845160476672;1734586052667728254;dianagni17266;https://twitter.com/dianagni17266/status/1735086343045472622
Wed Dec 13 23:56:32 +0000 2023;1735086333142667653;"@karimnas_ @aniesbaswedan Engga lah, Anies juga punya hitung2an politik. Belain yang satu tp yg lain lepas, malah rugi";0;0;0;0;in;153432675;1734980977091563949;DipoNiarto;https://twitter.com/DipoNiarto/status/1735086333142667653
Wed Dec 13 23:56:18 +0000 2023;1735086272610464146;"@panca66 Apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah, itu sunstansinya… pak Anies tidak menyerang pak Prabowo, kok prabowo baper bingit merasa dia petahana?… kan lucu kalian semua hahaha… jg prabowo dan pendukungnya terjebak sendiri";0;2;0;13;in;72007047;1735078631049928994;bungdree;https://twitter.com/bungdree/status/1735086272610464146
Wed Dec 13 23:56:12 +0000 2023;1735086246115115416;"Salute.. Bung Anies berhasil  membuka watak asli keduanya";0;0;0;0;in;212610023;1735086246115115416;yusrintosepu;https://twitter.com/yusrintosepu/status/1735086246115115416
Wed Dec 13 23:56:09 +0000 2023;1735086235734204445;"@Arie_Kriting Anies ini tipe pejabat yg kata dan perbuatannya gak sinkron. Saat dia jadi gubernur Jakarta aja memble kinerjanya. Bahkan angin pun dia kambinghitamkan 😂";0;3;0;0;in;1571710127954350080;1734886516856651859;capodeicapi2024;https://twitter.com/capodeicapi2024/status/1735086235734204445
Wed Dec 13 23:56:04 +0000 2023;1735086215286964561;"@VIVAcoid Dalam debat itu anies mengungguli capres lain";0;0;0;0;in;1260179404824567808;1734910940414611854;sumoburloff;https://twitter.com/sumoburloff/status/1735086215286964561
Wed Dec 13 23:56:02 +0000 2023;1735086206248223178;"@MinmonPS7 @ay_prakasa2225 Kok lari ke partai? Justru Nasdem PKB lah butuh Anies. SPT Gerindra dulu naik suaranya karena bawa Anies ke pilgub";0;0;0;0;in;74330360;1734727696046023049;CalmEnrique;https://twitter.com/CalmEnrique/status/1735086206248223178
Wed Dec 13 23:55:58 +0000 2023;1735086190146318650;"Cuma karena anak bosnya gak jadi cawapres, rela banget memfitnah sampai segitunya. Heh, yg pengkhianat itu Anies atau parpolmu? Tolol!";0;0;0;0;in;1096557673502240768;1735086190146318650;PosAttente12;https://twitter.com/PosAttente12/status/1735086190146318650
Wed Dec 13 23:55:54 +0000 2023;1735086172169486671;"@ferizandra @tijabar Siapin narasi dicurangi dan pemilu curang Anies keok 14 feb";0;1;0;0;in;820978803891576835;1735050052211761157;Raden_Mas_Budi;https://twitter.com/Raden_Mas_Budi/status/1735086172169486671
Wed Dec 13 23:55:53 +0000 2023;1735086167111164321;"@DahonoB @zy_zy_its_me Karena jokowi menguntungkan bisnis keluarganya. Sementara Anies tidak";0;1;0;0;in;1690386319321743360;1734872270706008124;baskoro1979284;https://twitter.com/baskoro1979284/status/1735086167111164321
Wed Dec 13 23:55:45 +0000 2023;1735086133623873809;"@Gerindra Itu namanya counter attack bro... Beliau dluan yg offensive ke Anies.";0;0;0;0;in;1697016498;1734836682514747764;ojo_ruwet;https://twitter.com/ojo_ruwet/status/1735086133623873809
Wed Dec 13 23:55:44 +0000 2023;1735086131241537993;"@IrawanRommi @Velarome_ @aniesbaswedan Kalau mau posting sesuatu tolong diteliti dulu, sehingga tidak membuatmu MALU... Anies Baswedan jadi Gubenur DKI Jakarta dari 2017-2022.";0;0;0;0;in;2755666288;1734869202899791945;RayiMerta;https://twitter.com/RayiMerta/status/1735086131241537993
